cluster_id,total_PRCSF,total_AI,total_PLA_AI,total_PLAN_AI,total_PLAAF_AI,total_PLARF_AI,total_PLAOther_AI,total_PAP_AI,total_MPS_AI,NP,growth_percent_5yr,growth_percent_3yr,citations_per_paper,ai_percent,nlp_percent,cv_percent,ro_percent,max_type,level1_mag,subject
5863,109,6,6,0,0,0,6,0,0,2316,-77.7,-65.63,17.47,1.47,0.0,0.6,0.0,Other,radiology,"angiography,intracranial aneurysms,颅内动脉瘤"
5507,109,1,1,0,0,0,1,0,0,2284,-42.27,-42.86,27.1,0.18,0.0,0.22,0.0,Other,internal medicine,"echocardiography,strains,patients"
1391,109,77,69,0,0,2,67,3,6,3174,-31.9,-10.48,47.13,4.57,0.03,0.03,0.0,Other,chromatography,"metabolomics,metabonomics,代谢组学"
758,108,1,1,0,0,0,1,0,0,3353,2.94,29.63,108.43,0.03,0.0,0.0,0.0,Other,cell biology,"expression,cells,pathway"
2939,108,1,1,0,0,0,1,0,0,2990,10.49,5.92,18.36,0.17,0.0,0.0,0.1,Other,surgery,"fractures,fixation,patients"
1321,107,2,2,0,0,0,2,0,0,3886,-8.44,-14.23,18.84,0.05,0.0,0.0,0.0,Other,audiology,"hearing loss,loss,sudden sensorineural hearing loss"
2640,107,1,1,0,0,0,1,0,0,3176,20.89,17.9,29.59,0.06,0.0,0.0,0.0,Other,surgery,"cholangiocarcinoma,patients,resection"
2457,107,5,5,0,4,0,1,0,0,2817,48.03,30.06,17.01,0.25,0.0,0.0,0.0,Other,composite material,"laser,residual stress,peening"
69808,107,7,7,3,0,1,4,0,0,668,-11.11,-37.25,5.5,1.5,0.0,0.75,0.0,Other,optics,"laser,results,effect"
522,107,10,10,0,0,0,10,0,0,3741,-14.06,23.39,52.22,0.29,0.0,0.0,0.0,Other,immunology,"hmgb1,cells,expression"
7806,107,83,83,23,2,8,53,1,0,2336,70.0,77.91,24.49,38.91,0.04,0.17,0.3,AI/ML,artificial intelligence,"method,model,results"
79201,106,2,0,0,0,0,0,0,2,472,-63.04,-58.54,12.35,1.48,0.0,0.0,0.21,Other,chromatography,"profile,samples,dna"
41355,106,20,20,2,2,6,10,0,0,1084,-19.75,-5.8,7.86,4.7,0.0,0.18,6.73,Other,control theory,"system,platform,results"
6270,106,17,17,4,3,0,10,0,0,2151,4.76,-1.12,15.11,4.42,0.0,3.02,0.05,Other,artificial intelligence,"radar,synthetic aperture radar,method"
55972,106,7,4,2,0,0,2,1,3,1358,-7.95,-61.61,3.75,0.59,0.0,0.0,0.0,Other,computer security,"computer,计算机,数据加密技术"
2578,106,2,2,0,0,0,2,0,0,2942,-60.98,-50.77,51.76,0.03,0.0,0.0,0.0,Other,internal medicine,"cancer,gefitinib,lung cancer"
48197,105,2,1,0,0,0,1,1,0,970,6.67,-2.04,10.39,0.0,0.0,0.0,0.0,Other,medical emergency,"care,experience,injury"
35419,105,20,19,7,7,2,5,0,1,1169,-40.0,-11.11,8.76,2.65,0.0,0.0,0.0,Other,operations research,"results,paper,model"
50343,105,55,54,7,11,33,12,1,0,760,-69.64,-65.31,9.59,10.39,0.0,0.13,0.92,Other,control theory,"missile,design,autopilot"
108,105,12,10,0,2,2,6,1,1,5394,-40.66,-25.16,31.27,4.91,0.0,0.06,0.78,Other,algorithm,"wireless sensor network,network,wireless sensor networks"
34070,104,1,1,0,0,0,1,0,0,1476,-53.45,-61.43,5.42,0.0,0.0,0.0,0.0,Other,nursing,"pressure ulcer,护理,压疮"
11867,104,1,1,0,0,0,1,0,0,2349,0.59,-0.58,22.37,0.81,0.0,0.0,0.13,Other,surgery,"intracerebral hemorrhage,hemorrhage,patients"
4656,103,1,1,0,0,0,1,0,0,3117,-13.25,-17.09,16.65,0.03,0.0,0.03,0.06,Other,surgery,"fractures,shaft fractures,patients"
50008,103,6,6,0,1,1,4,0,0,701,-13.04,-37.5,11.81,2.28,0.0,0.14,0.0,Other,algorithm,"signals,method,paper"
128,103,87,84,10,24,11,42,2,1,5254,29.95,21.9,22.49,61.99,0.0,61.17,0.08,CV,artificial intelligence,"image fusion,fusion,images"
8682,103,59,59,22,18,4,18,0,0,2006,-11.83,-24.07,19.31,9.22,0.05,0.7,1.15,Other,algorithm,"fusion,system,kalman filter"
67991,102,15,15,4,0,2,9,0,0,921,-31.08,-56.03,6.12,2.61,0.0,0.0,0.11,Other,remote sensing,"bds,北斗卫星导航系统,gps"
48965,102,34,34,4,21,1,9,0,0,780,18.92,-2.22,10.53,3.33,0.0,0.38,0.0,Other,real time computing,"radar,scheduling (computing),real-time computing"
50735,102,3,3,0,1,0,2,1,0,1424,-14.29,-54.29,4.18,0.28,0.07,0.0,0.0,Other,medical education,"规范化培训,住院医师规范化培训,standardized training"
19388,101,15,15,1,4,4,6,0,0,1514,-14.44,-31.25,13.31,3.63,0.0,0.07,5.81,Other,control theory,"vehicle,trajectory,method"
847,101,1,1,0,0,0,1,0,0,4380,-8.42,-16.29,16.91,0.07,0.0,0.0,0.0,Other,anesthesia,"carbon monoxide poisoning,poisoning,patients"
82393,101,17,16,2,2,2,10,0,1,591,-60.61,-61.76,4.54,5.25,0.0,2.03,0.34,Other,optics,"fpga,laser,system"
77147,100,12,12,3,5,2,3,0,0,619,-73.58,-65.0,4.38,5.33,0.0,1.94,0.16,Other,optics,"infrared radiation,system,infrared"
30049,100,1,1,0,0,0,1,0,0,1979,-61.4,-72.61,4.4,0.1,0.0,0.0,0.0,Other,nursing,"nursing management,护理质量,护理管理"
3559,100,6,6,1,0,0,5,0,0,2631,42.07,48.2,35.25,0.3,0.0,0.11,0.0,Other,internal medicine,"hepatocellular carcinoma,carcinoma,patients"
408,100,96,95,9,11,14,61,6,1,5616,7.85,8.3,53.18,71.03,0.05,66.83,5.68,CV,artificial intelligence,"images,features,method"
19688,100,5,5,2,2,0,2,0,0,2212,-68.81,-69.12,5.13,0.18,0.0,0.0,0.05,Other,medical education,"教学,clinical teaching,teaching"
2995,99,1,1,0,0,0,1,1,0,3327,-20.0,-12.96,24.38,0.0,0.0,0.0,0.15,Other,surgery,"elbow,fractures,radial head"
7596,99,15,13,0,0,0,13,1,3,4747,-63.79,-69.82,3.15,0.44,0.02,0.0,0.0,Other,world wide web,"archives,big data,大数据"
61447,98,35,33,2,1,0,30,0,3,958,-70.59,-54.55,4.65,5.64,0.1,0.63,0.0,Other,world wide web,"data,thematic map,results"
4414,98,1,0,0,0,0,0,1,0,2507,-25.0,-43.75,17.76,1.32,0.0,2.39,0.0,Other,radiology,"elastography,ultrasound,lesions"
166,98,2,2,1,0,0,1,0,0,4752,32.02,0.4,44.71,0.53,0.0,0.27,0.02,Other,internal medicine,"cells,circulating tumor cell,tumor cells"
63224,98,2,2,2,0,0,0,0,0,888,19.05,-28.57,5.24,0.23,0.11,0.0,0.0,Other,structural engineering,"vibration,propeller,system"
399,98,2,2,0,0,0,2,0,0,4025,89.31,86.47,34.02,0.22,0.02,0.0,0.05,Other,electronic engineering,"quantum key distribution,key distribution,distribution"
12755,98,22,22,4,8,2,11,0,0,1565,-35.06,-15.25,18.49,1.02,0.0,0.06,0.0,Other,algorithm,"signals,paper,estimation"
36,98,1,1,0,1,0,0,0,0,5873,-69.21,-48.33,50.46,0.14,0.02,0.0,0.0,Other,computer network,"relay,paper,performance"
1306,98,1,1,0,0,0,1,0,0,4012,114.5,72.92,27.88,0.05,0.0,0.0,0.05,Other,surgery,"recovery,enhanced recovery,patients"
404,98,73,57,4,1,1,51,16,1,4182,-57.32,-28.34,22.11,11.53,0.07,3.37,0.05,Other,artificial intelligence,"steganography,images,method"
367,97,95,85,15,7,13,51,0,10,4916,-28.53,-0.78,68.89,64.42,0.45,30.68,0.18,CV,artificial intelligence,"dimensionality reduction,method,data"
13173,97,1,1,0,0,0,1,0,0,2069,12.85,-9.01,30.8,0.1,0.0,0.0,0.0,Other,clinical psychology,"psychological resilience,resilience,study"
47589,97,18,17,0,0,0,17,1,0,966,-47.37,-59.18,10.89,7.04,0.0,3.93,0.31,Other,artificial intelligence,"software,model,images"
8426,97,2,2,0,1,0,1,0,0,2110,-3.42,-11.02,20.08,0.28,0.0,0.0,0.0,Other,composite material,"projectile,results,model"
27069,97,1,1,0,0,0,1,0,0,1484,-78.57,-75.0,12.21,0.0,0.0,0.0,0.0,Other,immunology,"allergic rhinitis,变应性鼻炎,过敏性鼻炎"
41755,96,4,4,2,0,0,2,0,0,1074,-80.62,-73.96,6.05,0.93,0.0,0.0,0.0,Other,internal medicine,"patients,study,traditional chinese medicine"
16457,96,1,1,0,0,0,1,0,0,1544,-50.0,-59.69,9.82,0.13,0.06,0.0,0.0,Other,internal medicine,"xuebijing injection,sepsis,血必净注射液"
54553,96,15,12,0,0,1,11,0,3,3809,191.2,66.21,6.85,0.53,0.03,0.0,0.0,Other,marketing,"新时代,new era,习近平"
4072,96,8,8,2,3,1,3,0,0,2575,-10.68,-30.57,12.53,0.85,0.0,0.23,0.16,Other,electronic engineering,"passive radar,radar,signals"
8809,96,2,2,0,0,1,1,0,0,2075,0.79,0.79,19.61,0.34,0.0,0.0,0.0,Other,composite material,"concrete,strain rate,strength"
4475,96,1,0,0,0,0,0,1,0,2140,19.12,44.64,38.34,0.42,0.0,0.0,0.0,Other,internal medicine,"tacrolimus,pharmacokinetics,patients"
6690,96,70,70,24,15,11,21,0,0,2430,-12.4,-18.71,11.15,15.8,0.0,0.16,0.08,Other,control theory,"model,method,results"
136,96,2,2,0,1,0,1,0,0,4690,66.23,86.86,91.86,0.13,0.0,0.04,0.0,Other,cell biology,"unfolded protein response,stress,endoplasmic reticulum"
13379,95,14,14,2,2,3,7,0,0,1862,-42.86,-33.33,12.14,0.81,0.0,0.11,0.64,Other,electronic engineering,"gnss applications,receiver,results"
8271,95,5,5,0,1,0,4,0,0,2252,-41.5,-26.5,11.23,0.36,0.0,0.04,0.13,Other,electronic engineering,"signals,system,gnss applications"
5289,95,1,1,0,0,0,1,0,0,2065,1.06,21.79,37.11,0.15,0.0,0.0,0.0,Other,cancer research,"heparanase,expression,cells"
12083,95,5,5,0,2,1,2,0,0,1968,-58.2,-43.33,12.01,0.81,0.0,0.0,0.2,Other,real time computing,"signals,acquisition,global positioning system"
4128,95,34,33,4,2,3,25,1,0,2948,-45.75,-22.43,37.25,15.47,0.0,12.48,0.27,Other,artificial intelligence,"wavelet,method,noise reduction"
37094,95,15,15,0,7,0,8,0,0,929,-33.33,-55.56,7.73,2.26,0.0,0.43,0.22,Other,electronic engineering,"radar,method,paper"
174,94,2,2,0,0,0,2,0,0,4560,-15.88,15.26,43.45,0.02,0.0,0.0,0.02,Other,internal medicine,"hydrogen sulfide,effect,study"
365,94,8,7,0,0,0,7,1,0,3803,-4.19,-3.88,25.71,3.47,0.03,0.0,0.0,Other,embedded system,"attacks,side channel attack,implementation"
4674,94,2,2,0,0,0,2,0,0,2431,-14.81,-24.59,24.23,0.0,0.0,0.0,0.0,Other,internal medicine,"effect,exposure,study"
105845,94,2,1,1,1,0,0,1,0,403,-26.92,18.75,7.81,0.5,0.0,0.0,0.0,Other,medical emergency,"study,patients,evacuation"
68965,93,21,21,4,1,7,9,0,0,665,-55.88,-28.57,5.49,6.92,0.0,0.3,2.86,Other,control theory,"results,gyroscope,method"
55528,93,3,3,0,0,2,1,0,0,1319,-60.34,-59.65,4.2,0.3,0.0,0.0,0.0,Other,public relations,"public health,basic public health service,基本公共卫生服务"
6803,93,1,1,0,1,0,0,0,0,2390,-38.69,-42.46,17.32,0.13,0.0,0.13,0.0,Other,dermatology,"vitiligo,treatment,patients"
24524,93,71,68,1,1,0,66,1,4,1327,-4.55,-21.5,12.17,17.03,0.23,3.01,0.9,Other,artificial intelligence,"system,paper,model"
1900,93,1,1,0,0,0,1,0,0,2974,-48.72,-16.67,13.13,0.1,0.0,0.0,0.03,Other,electronic engineering,"continuous phase modulation,modulation,signals"
103186,93,11,11,2,0,0,9,0,0,446,26.92,-21.43,8.41,1.79,0.0,0.0,0.0,Other,automotive engineering,"diesel engine,performance,engine"
22188,93,8,8,1,2,0,5,0,0,1302,-36.51,-29.82,15.63,0.77,0.0,0.08,0.0,Other,algorithm,"frequency estimation,signals,estimation"
8653,92,8,8,0,0,0,8,0,0,2108,-20.75,-17.65,15.74,0.0,0.0,0.0,0.0,Other,internal medicine,"myocardial bridge,artery,myocardial bridging"
35466,92,56,44,3,12,4,27,3,11,1165,-59.41,-54.44,7.23,14.59,0.09,0.0,0.0,Other,computer security,"network security,method,paper"
26834,92,4,4,2,3,0,0,0,0,1258,-27.38,8.93,11.23,1.51,0.0,0.0,0.32,Other,acoustics,"sensors,results,paper"
17781,92,2,2,0,0,0,2,0,0,1155,-64.0,-40.0,44.14,0.0,0.0,0.0,0.0,Other,cell biology,"cells,stem cells,mesenchymal stem cells"
564,92,1,1,0,0,0,1,0,0,4142,-7.69,3.13,29.42,0.05,0.0,0.0,0.0,Other,surgery,"obstructive sleep apnea,patients,apnea"
12024,92,4,4,0,0,1,3,0,0,1514,-27.0,-12.05,32.34,1.19,0.0,0.0,0.07,Other,pathology,"spinal cord injury,cells,injury"
14753,91,6,6,4,0,1,1,0,0,1579,5.88,0.0,18.24,0.13,0.0,0.0,0.13,Other,meteorology,"energy,wave energy,results"
44342,91,1,1,0,0,0,1,0,0,1572,-70.2,-77.5,5.09,0.06,0.0,0.0,0.0,Other,nursing,"breast cancer,high quality nursing,优质护理"
2723,91,1,1,0,0,0,1,0,0,2606,-6.36,-4.14,34.17,5.3,0.0,1.88,0.0,Other,nuclear medicine,"magnetic resonance imaging,patients,tumors"
208,91,2,1,0,0,0,1,0,1,5941,-45.91,-32.42,24.49,0.71,0.03,0.12,0.0,Other,virology,"手足口病,disease,enterovirus 71"
1948,91,1,1,0,0,0,1,0,0,3088,31.37,-16.67,25.61,0.03,0.0,0.0,0.0,Other,surgery,"tranexamic acid,blood loss,arthroplasty"
35357,91,14,14,1,2,1,10,0,0,1300,-47.62,-63.33,5.34,3.15,0.0,0.0,0.0,Other,structural engineering,"blasting vibration,爆破振动,numerical simulation"
19593,90,49,49,8,4,15,22,0,0,1435,-28.17,-40.7,10.51,16.93,0.0,19.58,0.0,Other,artificial intelligence,"method,images,results"
21966,90,4,3,0,0,0,3,1,0,1191,-83.53,-85.42,9.91,2.35,0.0,0.25,0.0,Other,internal medicine,"tumor markers,lung cancer,cancer"
49064,90,5,4,1,1,0,2,2,0,1658,-70.13,-83.97,3.64,0.54,0.0,0.0,0.0,Other,computer security,"网络安全,computer,计算机"
27553,90,1,1,0,0,0,1,0,0,2128,-74.34,-68.13,4.02,0.52,0.0,0.05,0.0,Other,nursing,"公立医院,public hospital,县级公立医院"
982,90,5,5,4,0,0,1,0,0,3191,90.21,41.38,19.36,1.41,0.0,0.0,0.13,Other,control theory,"paper,results,machine"
3846,90,1,1,0,0,0,1,0,0,3216,-16.84,-18.09,17.53,0.19,0.0,0.0,0.03,Other,surgery,"cholecystectomy,laparoscopic cholecystectomy,patients"
45804,89,2,2,0,0,0,2,0,0,1490,-38.84,-58.19,5.5,0.54,0.0,0.13,0.0,Other,medical emergency,"pdca循环,pdca,pdca cycle"
147,89,4,4,0,0,0,4,0,0,4848,159.27,77.15,80.14,0.12,0.0,0.02,0.06,Other,cell biology,"exosomes,cells,microvesicles"
115,89,81,74,10,9,14,42,4,5,5705,-37.33,-20.2,31.63,58.62,0.02,56.69,0.84,CV,artificial intelligence,"method,background subtraction,detection"
5502,89,4,4,0,0,0,4,0,0,1953,48.33,14.84,19.38,0.05,0.0,0.0,0.0,Other,mechanics,"combustor,scramjet,combustion"
50537,89,5,5,0,0,1,4,1,0,1265,-85.71,-82.56,4.36,1.11,0.0,0.08,0.0,Other,computer security,"internet of things,物联网,traceability"
28528,89,6,6,4,0,2,0,0,0,1178,6.25,-23.88,8.66,1.19,0.0,0.0,0.34,Other,mechanics,"supercavitation,vehicle,supercavitating vehicle"
42016,89,13,13,0,0,0,13,0,0,1199,-54.72,-59.32,4.97,0.25,0.0,0.0,0.0,Other,internal medicine,"adverse reactions,药品不良反应,不良反应"
1819,89,2,2,0,0,0,2,0,0,4036,-19.56,-11.71,30.72,0.62,0.02,0.0,0.02,Other,physical therapy,"stroke,depression,patients"
1121,88,59,49,11,5,5,29,2,9,3841,-28.68,-7.07,34.57,44.7,0.08,41.14,0.47,CV,artificial intelligence,"images,method,results"
2859,88,2,2,0,0,0,2,0,0,2327,-25.6,-22.5,23.32,0.09,0.0,0.0,0.0,Other,composite material,"properties,microwave,composites"
141,88,7,7,2,0,0,5,0,0,4659,-66.67,-27.12,28.66,0.13,0.0,0.0,0.0,Other,electronic engineering,"system,performance,paper"
48908,88,12,12,3,1,4,4,0,0,757,-31.58,-18.75,8.98,6.87,0.0,0.0,9.91,Other,control theory,"accelerometer,method,inertial measurement unit"
12726,88,2,2,1,0,0,1,0,0,1662,-64.34,-49.0,19.75,0.6,0.0,0.0,1.08,Other,surgery,"patients,outcomes,complications"
245,88,1,1,0,0,0,1,0,0,6063,-4.79,-4.79,19.12,0.2,0.0,0.05,0.02,Other,intensive care medicine,"ulcers,study,patients"
49313,88,40,40,17,13,5,7,0,0,796,-47.06,-37.93,9.7,6.41,0.0,0.0,2.76,Other,control theory,"system,navigation system,filter"
36205,88,2,2,0,0,0,2,0,0,1712,-69.86,-72.5,4.01,0.18,0.0,0.0,0.0,Other,medical education,"problem-based learning,students,teaching"
5440,88,3,2,1,0,0,1,0,1,2974,32.8,10.76,14.03,0.27,0.07,0.03,0.07,Other,mechanics,"fire,tunnel,results"
639,88,1,1,0,0,0,1,0,0,4019,13.45,12.29,45.26,0.07,0.0,0.0,0.0,Other,internal medicine,"arterial stiffness,pulse wave velocity,wave velocity"
8655,88,1,1,0,0,0,1,0,0,1621,9.2,-15.18,39.79,0.0,0.0,0.0,0.0,Other,pathology,"cells,kidney,stem cells"
22319,87,2,1,0,0,0,1,1,0,1455,3.95,0.0,17.82,0.34,0.0,0.0,0.34,Other,physical therapy,"injury,study,training"
1621,87,1,1,1,0,0,0,0,0,3612,578.26,875.0,25.77,0.06,0.0,0.03,0.0,Other,virology,"coronavirus disease 2019 (covid-19),severe acute respiratory syndrome coronavirus 2 (sars-cov-2),pandemic"
43333,87,8,8,0,0,1,7,0,0,1321,-66.32,-73.33,3.62,0.61,0.0,0.0,0.0,Other,pathology,"尿沉渣,urine,尿常规"
8278,87,1,1,0,0,0,1,0,0,2296,-34.69,-29.93,18.11,1.13,0.0,0.04,0.09,Other,surgery,"decompressive craniectomy,craniectomy,patients"
4786,87,4,4,0,0,0,4,0,0,2415,2.0,-26.09,16.06,0.25,0.0,0.0,0.0,Other,internal medicine,"icariin,effect,study"
44645,87,6,6,0,2,1,3,0,0,953,-18.52,-10.2,8.73,7.14,0.0,0.52,11.02,Other,control theory,"system,inertial navigation system,paper"
45802,87,14,14,10,1,0,3,0,0,1044,-23.08,25.0,7.94,2.59,0.1,0.57,0.19,Other,acoustics,"reverberation,model,sonar"
702,87,1,1,0,0,0,1,0,0,3963,-28.11,0.0,49.7,0.2,0.0,0.3,0.0,Other,internal medicine,"intima-media thickness,study,atherosclerosis"
1327,86,1,1,0,0,0,1,0,0,3345,-22.48,25.0,30.95,0.48,0.0,0.12,0.0,Other,surgery,"aneurysms,aneurysm,embolization"
240,86,1,1,0,0,0,1,0,0,4729,40.66,52.99,28.8,0.13,0.0,0.0,0.04,Other,surgery,"patients,medial patellofemoral ligament,study"
2771,86,4,4,0,0,0,4,0,0,3112,32.3,21.02,16.52,1.51,0.0,0.22,0.06,Other,surgery,"cranioplasty,patients,decompressive craniectomy"
30611,86,17,17,3,0,2,12,0,0,1019,4.92,-9.86,12.69,1.28,0.0,0.1,0.2,Other,algorithm,"method,paper,results"
49009,86,2,2,2,0,1,0,0,0,1294,-62.14,-69.77,4.59,0.15,0.08,0.0,0.0,Other,nursing,"静脉治疗,静脉输液,intravenous infusion"
34568,86,3,3,2,0,0,1,1,0,1643,-57.04,-65.48,4.8,0.18,0.0,0.0,0.0,Other,medical education,"teaching method,pbl,problem-based learning"
3631,86,2,2,0,0,0,2,0,0,2953,-16.05,-6.21,22.4,3.79,0.0,2.13,0.07,Other,dentistry,"study,effect,differences"
35094,86,4,4,0,0,0,4,0,0,1036,-34.62,-39.29,10.04,1.25,0.0,0.87,0.0,Other,optics,"method,scattering,paper"
75532,86,6,6,4,0,0,2,0,0,579,5.71,-22.92,8.15,1.04,0.0,0.69,0.17,Other,geodesy,"results,internet of things,model"
25402,85,3,3,1,0,0,2,0,0,1336,-45.0,-36.54,9.59,0.3,0.0,0.07,0.67,Other,optics,"ring laser gyroscope,gyroscope,laser"
18261,85,1,1,0,0,0,1,0,0,1721,-69.77,-76.15,6.22,0.12,0.0,0.0,0.0,Other,surgery,"重型颅脑损伤,severe craniocerebral injury,颅脑损伤"
42,85,4,2,0,0,1,1,0,2,6425,-73.41,-49.58,35.19,0.59,0.0,0.02,0.09,Other,computer network,"routing protocol,protocol,network"
46881,85,13,9,3,1,0,5,0,4,1909,-74.58,-74.04,3.88,1.2,0.0,0.0,0.0,Other,mathematics education,"计算思维,computational thinking,教学改革"
64666,85,37,37,7,12,12,9,0,0,570,-15.91,-30.19,14.84,7.02,0.0,0.0,3.33,Other,control theory,"control,system,integrated guidance"
83598,85,33,33,3,0,9,21,0,0,484,-65.63,-42.11,5.27,27.48,0.41,0.83,0.0,AI/ML,artificial intelligence,"支持向量机,故障诊断,fault diagnosis"
32645,85,30,30,6,3,5,16,0,0,1079,-3.8,10.14,11.41,6.49,0.0,0.0,9.36,Other,control theory,"calibration,magnetometer,method"
8610,85,21,21,2,7,1,11,0,0,1828,30.15,7.27,18.99,5.14,0.0,0.27,0.16,Other,algorithm,"radar,waveform,design"
286,85,3,2,0,0,0,2,1,0,4283,-53.33,-22.22,26.97,0.16,0.05,0.02,0.0,Other,algorithm,"turbo code,paper,turbo codes"
3600,85,2,2,0,0,0,2,0,0,2979,24.64,4.88,28.24,0.0,0.0,0.0,0.0,Other,internal medicine,"primary biliary cholangitis,patients,ursodeoxycholic acid"
550,84,8,7,0,0,0,7,0,2,3529,-20.95,5.06,27.61,0.45,0.0,0.03,0.03,Other,computer security,"protocol,cryptographic protocol,security"
31822,84,1,1,0,0,0,1,0,0,1387,-90.12,-88.96,14.65,0.07,0.0,0.0,0.0,Other,internal medicine,"糖尿病,2型糖尿病,diabetes"
802,84,1,1,0,0,0,1,0,0,3579,3.66,-2.94,41.18,0.11,0.0,0.06,0.0,Other,internal medicine,"hepatocellular carcinoma,liver transplantation,carcinoma"
15161,84,1,1,0,0,0,1,0,0,1526,-17.07,-13.92,22.46,0.72,0.0,0.2,0.2,Other,surgery,"screws,cervical spine,spine"
5,84,11,10,1,4,1,4,0,1,8611,-42.15,-15.13,28.81,1.39,0.0,0.17,0.05,Other,computer network,"wireless sensor network,network,wireless sensor networks"
6242,84,1,1,1,0,0,0,0,0,2446,-61.95,-46.91,20.05,0.2,0.0,0.0,0.12,Other,surgery,"nephrectomy,patients,complications"
11018,83,1,1,0,0,0,1,0,0,2006,-9.2,1.28,17.3,0.0,0.0,0.0,0.0,Other,surgery,"pseudoaneurysm,complications,patients"
17062,83,3,3,0,2,0,1,0,0,1326,-30.99,2.08,30.19,0.0,0.0,0.0,0.0,Other,audiology,"hearing loss,loss,study"
9022,83,9,9,3,3,0,3,0,0,1927,-32.16,-21.09,25.69,1.14,0.0,0.0,0.05,Other,distributed computing,"network,cascading failure,complex network"
17460,83,1,0,0,0,0,0,1,0,1760,-75.59,-73.5,6.94,0.17,0.0,0.0,0.0,Other,chromatography,"hplc,高效液相色谱法,含量测定"
4405,83,1,1,0,1,0,0,0,0,2730,-12.94,-17.78,25.52,1.32,0.0,0.18,0.26,Other,surgery,"stenosis,spinal stenosis,lumbar spinal stenosis"
92846,83,2,2,2,0,0,0,0,0,505,-72.97,-56.52,5.62,2.38,0.0,0.0,2.57,Other,acoustics,"阻振质量,声学,vibration"
24104,83,5,4,2,0,0,2,0,1,2751,-69.79,-72.37,3.42,0.51,0.0,0.0,0.0,Other,world wide web,"科技期刊,数字出版,学术期刊"
26619,83,2,2,0,0,0,2,0,0,934,20.41,-1.67,29.5,0.11,0.0,0.0,0.0,Other,cancer research,"expression,cells,study"
15971,83,12,12,1,3,1,8,0,0,1498,3.96,16.67,15.81,1.47,0.0,0.4,0.07,Other,remote sensing,"synthetic aperture radar,bistatic radar,radar"
20388,82,5,4,0,0,0,4,0,1,1189,-62.86,-38.1,9.74,0.17,0.0,0.0,0.0,Other,electronic engineering,"jamming,system,frequency-hopping spread spectrum"
193,82,14,14,2,0,0,12,0,0,5337,-56.03,5.08,38.25,0.92,0.0,0.11,0.06,Other,distributed computing,"network,paper,system"
1769,82,37,37,1,0,0,36,0,0,3094,-46.51,-38.67,128.63,2.26,0.0,0.0,0.03,Other,immunology,"expression,cells,study"
61365,82,20,20,3,2,4,11,0,0,676,-47.06,-50.0,8.57,6.66,0.0,0.44,2.37,Other,control theory,"kalman filter,system,results"
73924,82,23,23,7,3,10,3,0,0,619,-9.52,18.75,4.49,7.11,0.0,0.0,0.0,Other,software engineering,"bayesian network,paper,system"
6310,82,1,1,0,0,0,1,0,0,2013,-73.94,-69.67,5.78,0.05,0.0,0.0,0.0,Other,surgery,"外科皮瓣,flap,defects"
30043,81,1,1,0,0,0,1,0,0,1497,-64.42,-65.06,5.83,0.07,0.0,0.0,0.0,Other,internal medicine,"糖尿病,diabetes,2型糖尿病"
21271,81,1,1,0,0,0,1,0,0,1326,-20.34,14.63,7.44,0.0,0.0,0.0,0.0,Other,mechanics,"shaped charge,jet,results"
403,81,4,4,0,0,0,4,0,0,4104,2.68,24.39,22.85,0.07,0.0,0.02,0.05,Other,virology,"hantavirus,virus,infection"
6367,81,2,2,0,0,0,2,0,0,2169,-40.0,-17.65,12.71,0.0,0.0,0.0,0.0,Other,optics,"oscillator,microwave,power"
24237,81,13,13,0,0,0,13,0,0,1433,-31.43,-48.2,9.06,0.77,0.0,0.0,0.0,Other,chromatography,"何首乌,study,hepatotoxicity"
24659,81,1,1,0,0,0,1,0,0,1513,-53.6,-63.98,6.65,0.0,0.0,0.0,0.0,Other,internal medicine,"鼻咽癌,nasopharyngeal carcinoma,radiotherapy"
4115,81,6,4,0,0,0,4,2,0,2391,-5.33,-14.46,44.79,1.46,0.0,0.0,0.04,Other,pathology,"stroke,cells,transplantation"
2688,81,25,22,5,3,0,16,3,0,2674,-73.83,-53.33,15.66,1.83,0.0,0.07,0.0,Other,algorithm,"blind equalization,performance,signals"
7193,81,28,28,4,9,1,14,0,0,2157,10.66,-4.26,11.45,4.64,0.0,0.51,0.09,Other,acoustics,"eddy current,results,method"
57476,81,33,32,10,4,8,11,0,1,658,-72.73,-30.77,8.3,11.7,0.0,0.15,0.3,Other,control theory,"system,results,design"
25009,81,1,1,0,0,0,1,0,0,1030,-9.09,-18.03,23.52,0.0,0.0,0.0,0.1,Other,internal medicine,"expression,effect,study"
19058,81,1,1,0,0,1,0,0,0,1628,-19.44,-17.14,9.01,0.18,0.0,0.0,0.0,Other,mechanics,"mist,water mist,results"
6517,81,2,1,0,0,0,1,1,0,2240,-2.52,1.75,26.18,0.4,0.0,0.04,0.0,Other,radiology,"radiotherapy,radiation therapy,patients"
44,81,30,30,10,10,3,9,0,0,5993,21.62,36.62,63.58,7.84,0.0,0.02,2.32,Other,control theory,"system,multi-agent system,multi-agent systems"
